epoch,iter,val_loss,eval/acc
0,0,2.2610111236572266,4.17
0,269,0.3235025703907013,79.17
0,538,0.3252714276313782,79.17
0,807,0.3169746994972229,79.17
0,1076,0.31381165981292725,75.0
0,1345,0.35703933238983154,79.17
0,1614,0.36882972717285156,75.0
0,1883,0.3351239264011383,75.0
0,2152,0.33347877860069275,75.0
0,2421,0.3156213164329529,75.0
0,2690,0.3194592595100403,75.0
