epoch,iter,val_loss,eval/acc
0,0,2.125471830368042,0.0
0,269,0.5980714559555054,62.5
0,538,0.4792071282863617,62.5
0,807,0.5144146084785461,62.5
0,1076,0.5050657391548157,62.5
0,1345,0.5117303729057312,66.67
0,1614,0.5017983317375183,62.5
0,1883,0.49472543597221375,66.67
0,2152,0.50746750831604,66.67
0,2421,0.5172070264816284,62.5
0,2690,0.506392240524292,62.5
