epoch,iter,val_loss,eval/acc
0,0,2.207754135131836,0.0
0,269,0.7907506823539734,58.33
0,538,0.6966802477836609,54.17
0,807,0.756242036819458,50.0
0,1076,0.6965761780738831,58.33
0,1345,0.6764060258865356,58.33
0,1614,0.6592806577682495,58.33
0,1883,0.620826780796051,58.33
0,2152,0.6516580581665039,58.33
0,2421,0.6395003199577332,58.33
0,2690,0.6326537132263184,58.33
